time,open,high,low,close
2000-01-04,3766.56982,3766.56982,3542.72998,3546.19995
2000-01-05,3543.12988,3576.16992,3371.75,3507.30981
2000-01-06,3488.31006,3513.5498,3334.01978,3340.81006
2000-01-07,3337.26001,3529.75,3314.75,3529.59985
2000-01-10,3558.20996,3756.16992,3558.20996,3717.40991
2000-01-11,3715.21997,3717.16992,3517.78979,3544.34985
2000-01-12,3548.77002,3572.62012,3447.8999,3478.13989
2000-01-13,3495.83008,3612.42993,3494.38989,3612.07983
2000-01-14,3653.30005,3744.88989,3653.2998,3704.73999
2000-01-18,3704.73999,3779.56006,3665.86987,3757.77979
2000-01-19,3741.44995,3803.71997,3711.95996,3790.88989
2000-01-20,3798.84009,3877.42993,3782.42993,3841.73999
2000-01-21,3841.73999,3891.81006,3806.57983,3849.95996
2000-01-24,3888.33008,3905.1001,3660.85986,3660.95996
2000-01-25,3667.02002,3759.33008,3591.33984,3759.10986
2000-01-26,3762.68994,3762.68994,3621.09985,3621.20996
2000-01-27,3628.87988,3701.30005,3512.06982,3593.1499
2000-01-28,3595.88989,3617.6001,3409.59009,3446.12988
2000-01-31,3438.09009,3570.59009,3349.05981,3570.0498
2000-02-01,3580.29004,3703.59009,3544.92993,3701.77979
2000-02-02,3700.19995,3785.36011,3693.94995,3724.45996
2000-02-03,3726.12988,3857.34009,3704.22998,3851.15991
2000-02-04,3858.6001,3929.80981,3856.82983,3874.37012
2000-02-07,3873.42993,3933.75,3858.88989,3933.33984
2000-02-08,3932.23999,4063.78979,3932.23999,4062.77002
2000-02-09,4061.73999,4087.83984,3966.32983,3968.45996
2000-02-10,3974.83008,4090.07007,3956.8999,4090
2000-02-11,4090.25977,4090.25977,3933.77979,3968.88989
2000-02-14,3969.94995,4005.59009,3918.86987,3986.12988
2000-02-15,3983.8501,4024.12988,3848.36987,3997.02979
2000-02-16,3997.03003,4063.57983,3982.5498,3997.96997
2000-02-17,4012.29004,4127.35156,3993.56982,4125.37891
2000-02-18,4130.55078,4135.60156,3959.82983,3965.75
2000-02-22,3970.53003,4001.06982,3856.01978,3969.12988
2000-02-23,3966,4198.16016,3966,4170.08984
2000-02-24,4169.66016,4253.75,4099.38672,4253.04687
2000-02-25,4254.55859,4297.46094,4169.33984,4178.57812
2000-02-28,4178.57812,4224.94922,4024.07983,4162.12891
2000-02-29,4174.75,4269.75781,4174.75,4266.94141
2000-03-01,4275.71875,4346.40625,4269.66016,4309.00781
2000-03-02,4311.96875,4337.64844,4197.98047,4234.25781
2000-03-03,4257.53125,4442.87109,4257.52734,4442.86719
2000-03-06,4448.48047,4548.54687,4436.60156,4457.17969
2000-03-07,4489.48828,4560.96094,4355.60937,4390.82812
2000-03-08,4409.98047,4470.28125,4266.86719,4445.67969
2000-03-09,4446.48047,4587.55078,4379.59766,4586.25781
2000-03-10,4586.26172,4659.71875,4549.06641,4587.15625
2000-03-13,4585.15625,4585.15625,4387.73828,4426.80078
2000-03-14,4448.62891,4537.98828,4226.78906,4226.98828
2000-03-15,4250.73828,4283.39844,4094.03979,4130.00781
2000-03-16,4141.23047,4353.58984,4049.97998,4353.32812
2000-03-17,4349.26172,4441,4326.75781,4440.44922
2000-03-20,4443.35156,4460.37109,4260.91797,4261.14844
2000-03-21,4259.57812,4450.40625,4155.33984,4449.32812
2000-03-22,4449.21875,4639.11719,4449.21875,4596.80859
2000-03-23,4594.37109,4704.20703,4547,4660.62109
2000-03-24,4659.76172,4816.34766,4608.92187,4691.60937
2000-03-27,4687.60156,4781.19141,4687.59766,4704.72656
2000-03-28,4705.75,4714.35156,4582.44922,4583.38672
2000-03-29,4583.80859,4615.08984,4408.60156,4413.91797
2000-03-30,4376.41016,4491.07812,4151.12109,4250.1875
2000-03-31,4268.64062,4424.42969,4171.08984,4397.83984
2000-04-03,4355.69922,4355.69922,4041.23999,4077.02002
2000-04-04,4089.78003,4146.5,3525.43994,4034.16992
2000-04-05,4028.3999,4156.42969,3884.31982,4030.26001
2000-04-06,4036.38989,4161.42187,4005.30981,4086.72998
2000-04-07,4111.17969,4292.87891,4111.17969,4291.53125
2000-04-10,4293.62891,4308.62109,3998.09985,3998.25977
2000-04-11,3987.23999,4049.55005,3829.38989,3909.20996
2000-04-12,3909,3943.67993,3632.40991,3633.62988
2000-04-13,3645.79004,3831.69995,3552.50977,3553.81006
2000-04-14,3536.40991,3536.40991,3138.41992,3205.69995
2000-04-17,3194.5,3530.66992,3107.41992,3529.44995
2000-04-18,3531.07007,3717.65991,3511.80981,3715.81006
2000-04-19,3720.23999,3753.44995,3578.8999,3583.07007
2000-04-20,3587.27002,3632.23999,3453.2998,3505.29004
2000-04-24,3448.22998,3448.22998,3200.8999,3353.53003
2000-04-25,3371.20996,3622.28979,3371.20996,3621.56006
2000-04-26,3622.80005,3690.29004,3505.10986,3505.70996
2000-04-27,3504.19995,3692.91992,3390.59985,3692.57007
2000-04-28,3696.41992,3790.78003,3696.41992,3773.17993
2000-05-01,3789.19995,3871.92993,3777.0498,3829.84009
2000-05-02,3768.04004,3829.29004,3626.53979,3627.30981
2000-05-03,3627.31006,3627.31006,3435.2998,3562.15991
2000-05-04,3561.71997,3627.34985,3518.11987,3570.72998
2000-05-05,3571.27002,3692.3999,3534.06982,3688.35986
2000-05-08,3688.36011,3688.36011,3521.0498,3521.59985
2000-05-09,3525.22998,3567.95996,3401.81982,3444.63989
2000-05-10,3436.67993,3436.67993,3234.95996,3244.72998
2000-05-11,3311.51001,3381.69995,3237.85986,3381.56982
2000-05-12,3381.57007,3504.81006,3381.56982,3406.25
2000-05-15,3404.56006,3512.20996,3314.43994,3512.10986
2000-05-16,3520.97998,3653.75977,3520.97998,3646.88989
2000-05-17,3635.02979,3635.02979,3527.66992,3550.5
2000-05-18,3547.52002,3575.78003,3426.34985,3426.34985
2000-05-19,3425.37988,3425.37988,3259.17993,3260.63989
2000-05-22,3261.46997,3269.53979,3029.13989,3264.70996
2000-05-23,3262.77002,3298.45996,3022.51978,3023.41992
2000-05-24,3023.48999,3185.73999,2897.26978,3180.30981
2000-05-25,3181.5,3290.53003,3078.17993,3099.27979
2000-05-26,3100.96997,3170.71997,3033.5,3101.43994
2000-05-30,3101.42993,3415.70996,3101.42993,3414.03003
2000-05-31,3414.03003,3458.34009,3322.21997,3324.07983
2000-06-01,3331.80005,3526.53003,3331.7998,3518.97998
2000-06-02,3518.97998,3759.81006,3518.97998,3755.66992
2000-06-05,3742.28003,3817.25,3688.88989,3730.30981
2000-06-06,3730.31006,3801.31006,3637.7998,3646.31982
2000-06-07,3644.45996,3736.1499,3599.52979,3736.00977
2000-06-08,3737.92993,3791.41992,3671.43994,3707.31006
2000-06-09,3707.31006,3785.01978,3707.30981,3760.26001
2000-06-12,3761.1499,3779.73999,3638.30981,3638.41992
2000-06-13,3638.54004,3766.52002,3582.51978,3765.80981
2000-06-14,3767.54004,3793.71997,3670.70996,3677.48999
2000-06-15,3680.66992,3755.71997,3639.17993,3752.01001
2000-06-16,3758.36011,3817.84985,3732.82983,3787.36011
2000-06-19,3787.36011,3935.32983,3730.77002,3933.69995
2000-06-20,3933.69995,3990.20996,3898.27979,3933.83008
2000-06-21,3928.97998,3981.25977,3867.91992,3970
2000-06-22,3968.8501,3968.8501,3804,3804.10986
2000-06-23,3809.3999,3821.94995,3669.3999,3685.30005
2000-06-26,3685.30005,3777.3999,3685.2998,3771.44995
2000-06-27,3771.44995,3804.93994,3698.5,3699
2000-06-28,3701.11011,3817.5,3701.10986,3771.05981
2000-06-29,3764.82983,3764.82983,3634.02979,3665.83008
2000-06-30,3666.17993,3764.95996,3666.17993,3763.78979
2000-07-03,3763.79004,3811.58984,3744.62988,3804.78003
2000-07-05,3804.95996,3804.95996,3646.45996,3649.7998
2000-07-06,3648.12988,3793.8999,3610.26978,3793.47998
2000-07-07,3793.01001,3884.84009,3781.55981,3841.26978
2000-07-10,3841.50977,3841.50977,3767.55981,3772.19995
2000-07-11,3772.61011,3835.02002,3720.01978,3744.52979
2000-07-12,3810.36011,3909.40991,3792.97998,3901.11987
2000-07-13,3901.12012,3991.86987,3900.22998,3956.66992
2000-07-14,3962.82007,4051.8999,3962.67993,4041.1499
2000-07-17,4041.1499,4089.03979,4007.61987,4061.87988
2000-07-18,4060.31006,4060.31006,3949.84985,3960.95996
2000-07-19,3960.95996,3960.95996,3835.11987,3843.97998
2000-07-20,3843.97998,3999.06006,3843.97998,3995.45996
2000-07-21,3992.82983,3992.82983,3892.25,3908.75
2000-07-24,3908.75,3966.82983,3787.28979,3790.62012
2000-07-25,3790.62012,3871.63989,3762,3865.38989
2000-07-26,3865.32983,3865.32983,3741.83984,3818.28003
2000-07-27,3816.48999,3816.48999,3680.77979,3681.62988
2000-07-28,3689.68994,3716.94995,3452.94995,3477.30981
2000-07-31,3477.53003,3610.94995,3437.58984,3609.3501
2000-08-01,3609.3501,3609.3501,3518.60986,3521.1499
2000-08-02,3521.1499,3617.25,3486.45996,3490.34009
2000-08-03,3490.34009,3625.63989,3341.82983,3623.5
2000-08-04,3624.16992,3715.57007,3577.12988,3618.62988
2000-08-07,3618.62988,3726.8999,3618.62988,3710.38989
2000-08-08,3708.94995,3741.51001,3671.75,3686.36987
2000-08-09,3708.62988,3780.42993,3691.69995,3693.03979
2000-08-10,3687.68994,3690.60986,3594.7998,3595.18994
2000-08-11,3595.1499,3645.77002,3521.52979,3644.60986
2000-08-14,3644.62988,3720.80981,3616.70996,3719.61011
2000-08-15,3718.69995,3761.56006,3691.26978,3722.61987
2000-08-16,3722.62012,3791.21997,3704.50977,3721.25
2000-08-17,3721.25,3839.76001,3716.66992,3830.58984
2000-08-18,3830.59009,3868.73999,3799.96997,3807.50977
2000-08-21,3809.86011,3878.66992,3785.19995,3827.61987
2000-08-22,3832.1001,3898.12012,3827.2998,3827.88989
2000-08-23,3818.06006,3899.95996,3760.11987,3896.91992
2000-08-24,3897.05005,3954.6001,3884.56982,3949.56982
2000-08-25,3945.5,3986.72998,3915.78979,3931.25
2000-08-28,3933.33008,3987.70996,3928.7998,3954.23999
2000-08-29,3955.54004,3970.91992,3923.41992,3951.93994
2000-08-30,3951.66992,3984.18994,3921.48999,3968.72998
2000-08-31,3971.32007,4080.47998,3971.31982,4077.58984
2000-09-01,4084.11011,4147.19141,4057.43994,4099.29687
2000-09-05,4085.88989,4085.88989,3986.27979,3987.02979
2000-09-06,3978.22998,3983.73999,3837.32983,3837.61987
2000-09-07,3847.79004,3963.93994,3847.78979,3953.35986
2000-09-08,3949.1499,3949.1499,3811.59985,3813.43994
2000-09-11,3813.43994,3852.44995,3690.46997,3706.73999
2000-09-12,3706.73999,3792.37988,3645.27979,3666.86987
2000-09-13,3666.87012,3752.44995,3610.6499,3741.75
2000-09-14,3741.75,3834.51001,3715.6499,3737.41992
2000-09-15,3731.72998,3748.76001,3640.57983,3676.32983
2000-09-18,3676.33008,3723.66992,3548.58984,3585.51978
2000-09-19,3588.37012,3756.87012,3588.36987,3756.3999
2000-09-20,3756.3999,3810.30005,3660.30981,3790.44995
2000-09-21,3790.44995,3790.44995,3691.92993,3718.1499
2000-09-22,3718.1499,3718.1499,3505.17993,3701.17993
2000-09-25,3753.31006,3774.78003,3611.08984,3622.09985
2000-09-26,3643.6499,3696.98999,3566.70996,3582.58984
2000-09-27,3631.08008,3648.93994,3533.66992,3571.8999
2000-09-28,3556.98999,3725.75,3556.33984,3725.1499
2000-09-29,3684.87012,3690.23999,3557.53979,3570.60986
2000-10-02,3613.73999,3613.86011,3447.70996,3457.96997
2000-10-03,3528,3544.54004,3351.60986,3353.33984
2000-10-04,3337.90991,3476.52002,3291.60986,3453.35986
2000-10-05,3421.45996,3492.28003,3392,3424.31982
2000-10-06,3432.82007,3468.28003,3262.7998,3311.93994
2000-10-09,3306.75,3359.92993,3185.27979,3318.8999
2000-10-10,3271.68994,3336.61011,3175.37988,3188.28979
2000-10-11,3077.51001,3220.52002,3047.16992,3100.52979
2000-10-12,3175.75,3183.95996,3000.42993,3004.44995
2000-10-13,2990.98999,3278.77002,2990.98999,3277.76978
2000-10-16,3265.95996,3296.94995,3203.12988,3249.45996
2000-10-17,3313.81006,3326.12988,3127.62988,3172.18994
2000-10-18,3045.69995,3245.58008,2982.03979,3139.30981
2000-10-19,3316.62988,3404.33008,3271.19995,3402.94995
2000-10-20,3379.72998,3514.95996,3378.94995,3456.60986
2000-10-23,3451.3999,3498.04004,3378.33984,3422
2000-10-24,3455.37012,3481.31006,3326.11987,3353.25977
2000-10-25,3245.68994,3283.19995,3086.60986,3107.60986
2000-10-26,3127.43994,3185.90991,2956.19995,3167.13989
2000-10-27,3232.81006,3275.21997,3109.05981,3175.25
2000-10-30,3128.93994,3195.44995,3038.40991,3081.06982
2000-10-31,3120.20996,3304.62012,3120.20996,3282.2998
2000-11-01,3214.3999,3311,3176.86987,3225.26978
2000-11-02,3292.12988,3326.37012,3259.06982,3308.47998
2000-11-03,3329.26001,3359.98999,3275.06982,3321.90991
2000-11-06,3346.1499,3369.46997,3285.76978,3290.46997
2000-11-07,3262.58008,3304.37988,3217.44995,3279.56982
2000-11-08,3295.77002,3296.30005,3058.65991,3059.08984
2000-11-09,2993.02002,3081.62012,2923.09985,3057.05981
2000-11-10,2974.42993,3011.58008,2890.01978,2890.25977
2000-11-13,2798.94995,2969.62012,2742.46997,2836.61987
2000-11-14,2952.62012,3043.65991,2926.65991,3039.5
2000-11-15,3027.61011,3128.37012,3001.82983,3076.69995
2000-11-16,3016.80005,3082.41992,2925.07983,2925.15991
2000-11-17,2934.51001,3000.91992,2850.1499,2934.80981
2000-11-20,2838.29004,2885.31006,2779.77979,2792.40991
2000-11-21,2807.41992,2844.55005,2745.69995,2786.52979
2000-11-22,2738.29004,2806.33008,2667.10986,2668.25
2000-11-24,2745.38989,2830.76001,2740.05981,2830.08984
2000-11-27,2910.57007,2913.76001,2759.97998,2769.31982
2000-11-28,2763.86011,2795.1499,2619.5,2621.10986
2000-11-29,2635.05005,2670.53003,2520.13989,2602.84985
2000-11-30,2470.65991,2573.11011,2426.40991,2506.53979
2000-12-01,2566.67993,2674.41992,2499.38989,2549.73999
2000-12-04,2572.87988,2614.8501,2475.62988,2554.3999
2000-12-05,2648.54004,2852.90991,2633.56982,2852.86987
2000-12-06,2833.52002,2891.5,2721.80981,2743.69995
2000-12-07,2688.61011,2761.78003,2648.93994,2719.90991
2000-12-08,2840.19995,2914.96997,2803.02979,2895.38989
2000-12-11,2900.28003,2990.83008,2848.85986,2972.90991
2000-12-12,2942.19995,2958.29004,2862.16992,2863.20996
2000-12-13,2940.17993,2941.34009,2741.3999,2748.87988
2000-12-14,2744.26001,2788.81006,2638.10986,2639.25977
2000-12-15,2590.84009,2624.56006,2511.34985,2549.47998
2000-12-18,2604.08008,2639,2511.05981,2543.08984
2000-12-19,2538.86011,2635.21997,2397.86987,2399.62988
2000-12-20,2288.28003,2337.98999,2199.19995,2210.31982
2000-12-21,2191.82007,2347.28003,2174.75977,2224.83984
2000-12-22,2303.20996,2437.18994,2303.20996,2436.25977
2000-12-26,2435.51001,2477.1001,2332.34985,2404.59985
2000-12-27,2383.41992,2468.75,2362.58984,2460.20996
2000-12-28,2435.84009,2505.6499,2420.33984,2464.61987
2000-12-29,2465.37012,2491.25,2328.85986,2341.69995
2001-01-02,2341.28003,2347.69995,2105.48999,2128.77979
2001-01-03,2087.32007,2530.53003,2087.31982,2528.37988
2001-01-04,2485.52002,2547.04004,2432.03979,2460.03979
2001-01-05,2460.81006,2463.47998,2252.35986,2267.86011
2001-01-08,2245.43994,2282.94995,2151.15991,2281.53979
2001-01-09,2312.53003,2364.40991,2274.07983,2311.3999
2001-01-10,2253.8501,2417.42993,2237.44995,2413.70996
2001-01-11,2376.86011,2550.38989,2376.85986,2524.28979
2001-01-12,2522.44995,2591.55005,2471.05981,2506.0498
2001-01-16,2502.65991,2510.34009,2432.86987,2470.71997
2001-01-17,2586.80005,2629.16992,2539.08984,2558.66992
2001-01-18,2574.63989,2672.07007,2533.36987,2670.46997
2001-01-19,2740.11011,2740.76001,2633.66992,2655.67993
2001-01-22,2639.61011,2683.12012,2598.84985,2643.12988
2001-01-23,2642.33008,2738.81006,2618.71997,2730.0498
2001-01-24,2732.91992,2771.62988,2692.80981,2726.44995
2001-01-25,2687.05005,2710.21997,2595.46997,2595.84985
2001-01-26,2538.28003,2635.21997,2526.5498,2631.77979
2001-01-29,2601.66992,2696.72998,2578.83984,2694.52979
2001-01-30,2701.34009,2716.40991,2661.73999,2686.13989
2001-01-31,2695.03003,2718.51001,2591.91992,2593
2001-02-01,2586.23999,2627.38989,2554.93994,2607.15991
2001-02-02,2605.63989,2616.3999,2471.50977,2472.17993
2001-02-05,2447.71997,2483.58008,2409.19995,2467.2998
2001-02-06,2463.5,2531.05005,2456.88989,2473.23999
2001-02-07,2421.63989,2446.65991,2349.91992,2409.65991
2001-02-08,2436.47998,2464.18994,2355.1499,2355.66992
2001-02-09,2333.01001,2342.41992,2247.51978,2261.76978
2001-02-12,2247.19995,2319.8999,2229.22998,2286.84985
2001-02-13,2315.45996,2367.90991,2208.00977,2208.3999
2001-02-14,2224.3501,2307.27002,2173.41992,2305.81982
2001-02-15,2360.56006,2423.6499,2355.91992,2371.03979
2001-02-16,2228.77002,2266.36011,2187.30981,2212.50977
2001-02-20,2229.90991,2235.73999,2094.57983,2095.10986
2001-02-21,2056.1499,2164.25,2044.73999,2058.53979
2001-02-22,2058.56006,2088.6001,1958.87988,2032.41992
2001-02-23,1997.55005,2061.44995,1935.20996,2056.05981
2001-02-26,2088.03003,2103.62988,2020.31982,2097.63989
2001-02-27,2067.1499,2081.79004,1963.62988,1964.51978
2001-02-28,1983.3501,2010.32007,1880.46997,1908.31982
2001-03-01,1879.84009,1968.02002,1837.97998,1968.01978
2001-03-02,1886.04004,1988.3501,1866.12988,1881.33984
2001-03-05,1908.62012,1936.02002,1892.01978,1916.67993
2001-03-06,1983.28003,2029.01001,1973.86987,1976.30981
2001-03-07,2018.93994,2018.93994,1965.90991,1996.22998
2001-03-08,1982.43994,1993.5,1933.22998,1938.1499
2001-03-09,1892.79004,1892.79004,1802.90991,1813.01978
2001-03-12,1758.06006,1762.19995,1679.72998,1680.63989
2001-03-13,1711.98999,1790.31006,1691.21997,1789.69995
2001-03-14,1711.06006,1808.8501,1700.84985,1745.07983
2001-03-15,1809.5,1813.67993,1697.60986,1697.91992
2001-03-16,1656.78003,1693.6001,1627.7998,1647.50977
2001-03-19,1659.69995,1732.91992,1632.47998,1730.45996
2001-03-20,1742.98999,1749.29004,1614.40991,1614.46997
2001-03-21,1624.31006,1674.31006,1594.38989,1605.03979
2001-03-22,1624.81006,1703.28003,1582.47998,1701.8999
2001-03-23,1743.95996,1754.6499,1666.81982,1705.01978
2001-03-26,1735.53003,1736.87988,1667.7998,1676.8999
2001-03-27,1680.72998,1751.13989,1664.65991,1735.62988
2001-03-28,1677.62988,1687.91992,1600.36987,1602.21997
2001-03-29,1578.98999,1626.87988,1543.38989,1563.13989
2001-03-30,1573.82007,1600.87988,1530.13989,1573.25
2001-04-02,1569.65991,1594.36011,1499.2998,1516.57983
2001-04-03,1487.87012,1493.11011,1390.09985,1399.0498
2001-04-04,1392.03003,1435.36011,1348.51978,1370.75
2001-04-05,1452.04004,1521.76001,1434.00977,1519.0498
2001-04-06,1483.95996,1485.37012,1425.88989,1448.15991
2001-04-09,1472.81006,1495.76001,1437.84985,1481.21997
2001-04-10,1515.58008,1620.73999,1515.57983,1597.86987
2001-04-11,1694.6001,1703.88989,1624.7998,1647.35986
2001-04-12,1617.94995,1714.68994,1605.60986,1714.28979
2001-04-16,1682.16992,1700.38989,1630.30981,1650.20996
2001-04-17,1605.54004,1694.21997,1603.98999,1671.50977
2001-04-18,1760.05005,1892.8501,1739.15991,1830.78979
2001-04-19,1854.19995,1953.57007,1829.97998,1953.27979
2001-04-20,1933.61011,1981.8999,1901.3999,1933.56982
2001-04-23,1881.52002,1881.54004,1802.81982,1811.88989
2001-04-24,1809.46997,1860.08008,1756.2998,1762.20996
2001-04-25,1758.07007,1824.87988,1743.44995,1814.32983
2001-04-26,1839.3999,1844.57007,1761.66992,1763.32983
2001-04-27,1808.91992,1822.43994,1777.18994,1810.46997
2001-04-30,1855.8999,1906.8999,1826.11987,1855.1499
2001-05-01,1854.66992,1919.44995,1822.85986,1919.00977
2001-05-02,1958.16992,1980.12988,1916.72998,1962.41992
2001-05-03,1913.92993,1919.62012,1853.83984,1877.7998
2001-05-04,1820.57007,1930.03003,1810.85986,1923.80981
2001-05-07,1924.67993,1948.02002,1889.7998,1895.40991
2001-05-08,1939.02002,1939.65991,1887.22998,1929.23999
2001-05-09,1885,1921.87012,1862.05981,1876.86987
2001-05-10,1926.46997,1926.94995,1838.01978,1838.31982
2001-05-11,1842.6499,1861.52002,1810.88989,1821.19995
2001-05-14,1819.38989,1820.51001,1769.32983,1795.05981
2001-05-15,1801.45996,1853.05005,1790.50977,1796.80981
2001-05-16,1778.70996,1904.25,1768.61987,1899.46997
2001-05-17,1900.84009,1955.77002,1898.6499,1925.13989
2001-05-18,1910.70996,1940.76001,1898.27979,1927.68994
2001-05-21,1931.29004,2052.66992,1927.03979,2052.56982
2001-05-22,2062.8999,2070.61011,2023.06982,2042.92993
2001-05-23,2022.15991,2022.15991,1957.43994,1957.55981
2001-05-24,1965.43994,2003.70996,1937.66992,2003.36987
2001-05-25,2000.12012,2003.67993,1953.23999,1960.73999
2001-05-29,1946.57007,1946.57007,1865.17993,1873.52979
2001-05-30,1823.84009,1837.01001,1768.97998,1779
2001-05-31,1785.25,1838.29004,1784.71997,1799.88989
2001-06-01,1826.02002,1852.08008,1785.43994,1840.82983
2001-06-04,1861.12012,1869.97998,1819.07983,1838.83984
2001-06-05,1853.6499,1937.93994,1853.46997,1923.8999
2001-06-06,1931.44995,1945.93994,1890.50977,1903.83984
2001-06-07,1892.97998,1963.83008,1891.00977,1963.30981
2001-06-08,1959.70996,1959.70996,1885.83984,1896.21997
2001-06-11,1885.16992,1885.16992,1826.27979,1846.5
2001-06-12,1799.58008,1871.03003,1776.40991,1852.02979
2001-06-13,1860.05005,1875.29004,1789.90991,1790.20996
2001-06-14,1766.40991,1776.3501,1711.31982,1711.38989
2001-06-15,1679.33008,1725.77002,1657.6499,1701.52979
2001-06-18,1712.04004,1729.38989,1662.58984,1666.48999
2001-06-19,1736.29004,1745.76001,1656.73999,1675.8999
2001-06-20,1655.26001,1722.8501,1655.25977,1721.55981
2001-06-21,1714,1774.25,1697.55981,1751.21997
2001-06-22,1755.57007,1773.26001,1718.34985,1727.46997
2001-06-25,1752.70996,1755.66992,1713.02979,1743.8999
2001-06-26,1708.88989,1757.92993,1705.92993,1751.61987
2001-06-27,1755.25,1769.55005,1726.77979,1756.01978
2001-06-28,1782.32007,1847.37988,1782.31982,1808.93994
2001-06-29,1812.16992,1865.35986,1795.44995,1830.18994
2001-07-02,1831.41992,1864.19995,1815.10986,1827.06982
2001-07-03,1817.70996,1832.01001,1798.43994,1822.15991
2001-07-05,1800.62988,1812.26001,1750.50977,1751
2001-07-06,1728.57007,1729.57007,1666.61987,1668.58984
2001-07-09,1680.87988,1712.08008,1669.22998,1697.0498
2001-07-10,1718.81006,1719.32007,1624.7998,1624.94995
2001-07-11,1617.51001,1646.83008,1600.18994,1641.55981
2001-07-12,1708.32007,1757.29004,1700.40991,1750.12988
2001-07-13,1741.36011,1782.52002,1723.07983,1751.10986
2001-07-16,1743.09009,1758.92993,1682.69995,1685.73999
2001-07-17,1675.06006,1729.62988,1667.47998,1729.5498
2001-07-18,1692.15991,1716.15991,1652,1666.86987
2001-07-19,1700.56006,1739.12988,1674.56982,1695.88989
2001-07-20,1662.37988,1690.17993,1659.97998,1676.45996
2001-07-23,1695.19995,1699.43994,1629.73999,1629.92993
2001-07-24,1618.73999,1639.56006,1580.56982,1604.85986
2001-07-25,1609.37012,1632.88989,1581.66992,1627.85986
2001-07-26,1624.21997,1679.23999,1604.91992,1673.38989
2001-07-27,1673.42993,1694.68994,1661.11987,1683.17993
2001-07-30,1689.20996,1696.34009,1662.66992,1670.02979
2001-07-31,1678.70996,1715.37012,1665.80981,1683.60986
2001-08-01,1713.66992,1743.72998,1704.42993,1729.52979
2001-08-02,1758.92993,1766.58008,1718.93994,1751.44995
2001-08-03,1744.02002,1744.02002,1709.30981,1725.8999
2001-08-06,1705.87988,1718.59009,1700.23999,1702.83984
2001-08-07,1695.27002,1717.11011,1684.08984,1696.36987
2001-08-08,1681.8501,1710.52002,1618.76978,1626.19995
2001-08-09,1622.44995,1639.54004,1603.97998,1628.91992
2001-08-10,1621.5,1634.66992,1576.06982,1617.44995
2001-08-13,1627.34009,1657.98999,1615.25977,1653.26978
2001-08-14,1665.15991,1672.07007,1627.60986,1629.94995
2001-08-15,1629.53003,1641.84009,1571.91992,1572.02979
2001-08-16,1548.30005,1582.19995,1526.80981,1581.97998
2001-08-17,1541.61011,1556.01001,1514,1516.57983
2001-08-20,1518.18994,1536.78003,1506.52979,1535.98999
2001-08-21,1538.80005,1550.19995,1480.42993,1480.73999
2001-08-22,1504.6499,1517.83008,1467.57983,1515.40991
2001-08-23,1513.37012,1542.59009,1496.63989,1496.97998
2001-08-24,1521.47998,1579.67993,1515.33984,1579.61987
2001-08-27,1576.15991,1601.96997,1559.66992,1578.32983
2001-08-28,1579.55005,1581.82007,1526.07983,1526.2998
2001-08-29,1538.15991,1541.93994,1491.21997,1499.75977
2001-08-30,1472.6499,1495.1001,1438.90991,1453.8999
2001-08-31,1444.72998,1484.98999,1443.5498,1469.69995
2001-09-04,1466.32007,1502.66992,1424.05981,1424.11987
2001-09-05,1425.3501,1440.33008,1371.2998,1415.2998
2001-09-06,1392,1418.65991,1360.56982,1361.68994
2001-09-07,1347.62012,1390.12012,1339.88989,1354.26978
2001-09-10,1342.08008,1375.6001,1339.40991,1365.38989
2001-09-17,1277.12012,1310.22998,1251.88989,1252.69995
2001-09-18,1268.28003,1282.72998,1220.98999,1224.63989
2001-09-19,1230.13989,1242.72998,1135.84985,1208.22998
2001-09-20,1175.1001,1205.63989,1160.60986,1166.26978
2001-09-21,1088.95996,1160.23999,1088.95996,1126.94995
2001-09-24,1166.71997,1202.57007,1158.85986,1191.01978
2001-09-25,1194.09009,1220.38989,1162.90991,1187.76978
2001-09-26,1203.43994,1203.63989,1141.02979,1172.10986
2001-09-27,1137.48999,1153.33008,1101.38989,1144.26978
2001-09-28,1158.07007,1255.93994,1145.75977,1168.36987
2001-10-01,1161.73999,1163.16992,1131.31982,1151.23999
2001-10-02,1150.79004,1179.07007,1141.61987,1159.36987
2001-10-03,1144.76001,1267.51001,1139.20996,1249.40991
2001-10-04,1271.73999,1313.63989,1242.97998,1260.65991
2001-10-05,1248.17993,1280.12012,1216.06982,1271.72998
2001-10-08,1249.32007,1297.48999,1242.93994,1279.62988
2001-10-09,1278.98999,1284.91992,1240.78979,1244.55981
2001-10-10,1239.77002,1305.45996,1235.41992,1304.67993
2001-10-11,1333.87012,1389.87012,1333.27979,1389.86987
2001-10-12,1376.27002,1396.29004,1333.6499,1393.83984
2001-10-15,1370.19995,1385.96997,1351.80981,1378.91992
2001-10-16,1390.37012,1406.19995,1368.33984,1404.80981
2001-10-17,1440.62988,1440.62988,1314.7998,1314.7998
2001-10-18,1315.34009,1344.42993,1302.75,1330.32983
2001-10-19,1317.22998,1353.26001,1302.52979,1347.58984
2001-10-22,1340.95996,1383.11011,1333.61987,1383.06982
2001-10-23,1397.27002,1419.70996,1371.02979,1384.05981
2001-10-24,1388.51001,1430.75,1379.36987,1424.68994
2001-10-25,1396.3501,1479.05005,1374.6499,1479.0498
2001-10-26,1461.87988,1487.3999,1453.51978,1454.8999
